runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,root g value,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.006367,1,1,1039,2918,1029,1029,9e-06,0,0,0,0,0.01654,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-21.scen
0.090427,11,21,32044,80489,5657,5641,0.000939,0.001755,0.006093,0.05607,0.057806,0.073176,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-7.scen
0.136544,14,27,37783,101194,7507,7494,0.002006,0.001982,0.009221,0.079068,0.08275,0.105966,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-2.scen
0.119084,9,17,31739,105914,10209,10201,0.001598,0.001046,0.006833,0.05358,0.056054,0.107176,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-17.scen
0.023899,15,29,8312,21383,1340,1317,0.000814,0.001827,0.001894,0.017861,0.019577,0.010547,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-18.scen
0.020808,22,43,3024,11870,1357,1355,0.003116,0.000604,0.002808,0.008087,0.014413,0.010218,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-7.scen
0.002754,1,1,1024,2549,1004,1004,2e-05,0,0,0,0,0.011313,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-20.scen
0.028472,15,29,5163,18659,2634,2632,0.002835,0.000295,0.002327,0.008797,0.014432,0.029256,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-16.scen
0.020949,12,23,3970,14237,2285,2284,0.001876,0.00019,0.001754,0.005691,0.00933,0.031018,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-4.scen
0.037346,3,5,14851,26439,3725,3723,0.000156,0.000325,0.001402,0.01441,0.014658,0.090218,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-1.scen
0.042126,6,11,11820,34686,4662,4659,0.000452,0.000412,0.002667,0.014976,0.015696,0.065243,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-25.scen
0.204472,28,55,93357,119696,5837,5804,0.003606,0.002348,0.015087,0.151573,0.158442,0.074419,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-5.scen
0.00266,4,7,665,1995,428,427,0.000156,6e-05,0.000123,0.000803,0.001123,0.005392,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-11.scen
2.25573,6,11,172441,446902,46595,46588,0.003117,0.004318,0.273096,0.704386,0.707767,0.67945,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-3.scen
0.013669,4,7,7568,14080,1871,1865,7.7e-05,0.000306,0.000651,0.006401,0.006555,0.030354,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-random-10.scen
0.033121,10,19,11998,25789,2903,2891,0.00071,0.000586,0.002551,0.017892,0.019225,0.037149,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-24.scen
0.16011,32,63,37934,115520,6053,6039,0.004186,0.007734,0.018284,0.107636,0.115835,0.084086,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-18.scen
0.273773,23,45,75180,184439,13707,13692,0.005152,0.003696,0.029601,0.144244,0.153292,0.323606,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-22.scen
0.030454,1,1,5561,15230,5518,5518,0.000151,0,0,0,0,0.241535,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-5.scen
0.01024,8,15,1423,5054,903,903,0.000796,0.000109,0.000619,0.002306,0.003873,0.013069,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-4.scen
0.408771,52,103,298900,204561,5769,5495,0.007963,0.012572,0.020492,0.341997,0.358533,0.03594,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-21.scen
0.055937,46,88,19117,36569,1014,953,0.002969,0.007146,0.003667,0.045729,0.05232,0.00336,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-25.scen
0.05342,27,53,10464,32461,3492,3478,0.004856,0.002754,0.005674,0.026669,0.036515,0.043787,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-20.scen
3.69588,15,29,238148,800967,57846,57830,0.007012,0.021004,0.721168,1.71441,1.72368,0.838463,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-random-23.scen
0.022433,36,70,3518,10790,524,507,0.003887,0.0013,0.001664,0.010721,0.019088,0.002548,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-25.scen
0.228596,27,53,58816,196495,8598,8566,0.00296,0.013535,0.02096,0.163051,0.170083,0.096383,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-23.scen
0.006943,8,15,1710,5301,777,774,0.000552,0.000125,0.000742,0.002963,0.004052,0.00494,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-24.scen
0.058599,4,7,31395,48283,3760,3754,0.000216,0.000377,0.001784,0.031069,0.03145,0.09319,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-25.scen
0.001898,3,5,774,1922,362,358,5e-05,6.1e-05,6.1e-05,0.000832,0.000933,0.001365,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-4-random-7.scen
0.111243,10,19,36780,59689,10597,10589,0.001657,0.001191,0.010477,0.047368,0.049909,0.387551,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-15.scen
0.044543,2,3,7592,20313,6805,6805,0.000335,7.6e-05,0.000845,0.00254,0.002772,0.323635,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-16.scen
0.109838,8,15,20437,54312,11635,11634,0.001769,0.000715,0.00988,0.033215,0.035683,0.499019,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-3.scen
0.172149,3,5,14644,44581,9189,9188,0.000318,0.000493,0.007033,0.029438,0.029803,0.134436,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-24.scen
0.003178,2,3,1532,2232,531,531,3.9e-05,4.9e-05,6.8e-05,0.001188,0.001245,0.004867,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-13.scen
0.048531,11,21,10529,28792,3012,3001,0.00111,0.001859,0.005397,0.029135,0.031264,0.041401,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-18.scen
0.001187,2,3,163,479,117,117,2.9e-05,1.4e-05,3.2e-05,0.000161,0.000215,0.007028,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-7.scen
0.37899,7,13,28110,92564,18444,18440,0.001749,0.001551,0.029769,0.094525,0.096711,0.293676,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-21.scen
0.001166,3,5,393,832,224,223,4.6e-05,3.3e-05,8.3e-05,0.000401,0.000512,0.00137,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-22.scen
0.151573,4,7,13411,37931,8680,8678,0.000382,0.00066,0.010618,0.035383,0.035899,0.131574,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-6.scen
0.298545,24,47,58502,148873,17667,17644,0.00757,0.00451,0.044,0.145524,0.158418,0.689805,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-1.scen
0.038684,5,9,13375,24060,3812,3811,0.000275,0.000618,0.002514,0.01577,0.016285,0.157249,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-23.scen
0.138562,58,115,23757,68709,4333,4295,0.015306,0.004738,0.016148,0.076612,0.109004,0.063607,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-24.scen
0.002027,2,3,644,1520,471,470,3e-05,3.1e-05,6.1e-05,0.000405,0.000461,0.006496,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-11.scen
0.009865,6,11,2580,6888,1087,1086,0.000496,0.000108,0.000616,0.004065,0.00502,0.01423,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-23.scen
0.001142,1,1,354,981,344,344,6e-06,0,0,0,0,0.004502,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-24.scen
0.22786,5,9,41403,113959,12795,12787,0.000828,0.00132,0.013126,0.086327,0.087502,0.225078,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-8.scen
0.507798,12,23,56862,190177,21492,21485,0.003081,0.003407,0.049755,0.19618,0.200782,0.313329,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-10.scen
0.051183,23,45,9278,32354,3995,3987,0.004385,0.000586,0.00614,0.021475,0.030103,0.049062,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-2.scen
0.054725,46,91,7740,28776,2032,2022,0.009377,0.001585,0.006876,0.022834,0.042579,0.014868,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-24.scen
0.036476,3,5,11933,25610,4218,4216,0.000247,0.000229,0.001225,0.011217,0.011482,0.093067,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-17.scen
0.035701,22,43,9060,27938,1875,1854,0.001953,0.002451,0.003079,0.022913,0.026959,0.016935,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-21.scen
0.0384,23,45,7063,22616,3326,3322,0.00372,0.000601,0.004677,0.016027,0.023422,0.037526,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-19.scen
0.073748,10,19,32459,73485,4678,4660,0.000531,0.001726,0.003909,0.050518,0.051776,0.04906,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-6.scen
0.021725,1,1,4151,11489,4131,4131,5.9e-05,0,0,0,0,0.159788,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-11.scen
0.05915,3,5,15652,36288,6910,6908,0.000412,0.000222,0.001588,0.01198,0.012416,0.193232,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-3.scen
0.067661,5,9,14189,32754,8776,8776,0.00071,0.000355,0.003876,0.015761,0.016646,0.317335,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-5.scen
0.048418,5,9,14296,41081,5975,5971,0.000441,0.000433,0.002596,0.0187,0.019375,0.075779,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-19.scen
1.62741,38,75,244000,907125,30365,30337,0.011913,0.043516,0.161463,1.15654,1.17837,0.463033,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-25.scen
0.041947,28,55,5963,24485,2085,2082,0.006081,0.000963,0.004745,0.015944,0.028596,0.017008,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-5.scen
0.02608,2,3,6449,20919,4327,4326,0.000119,0.000117,0.000488,0.003,0.003115,0.047503,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-3.scen
0.013287,1,1,2318,7687,2292,2292,3.8e-05,0,0,0,0,0.038243,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-14.scen
0.364042,24,47,75273,217539,17540,17524,0.008382,0.003471,0.043126,0.181767,0.195998,0.489402,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-14.scen
0.283923,45,89,59412,197160,7259,7213,0.007374,0.022748,0.030241,0.211338,0.225981,0.110152,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-2.scen
0.107119,49,97,20341,59641,4619,4594,0.010876,0.003089,0.015254,0.05813,0.080633,0.052215,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-10.scen
0.236211,13,25,32866,82974,17094,17090,0.004669,0.001334,0.027217,0.069842,0.076511,0.840126,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-7.scen
0.238474,34,67,106750,148797,4456,4544,0.005445,0.00802,0.013493,0.195399,0.206697,0.032708,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-even-23.scen
0.2609,11,21,34593,91417,17670,17665,0.004514,0.001439,0.021652,0.061601,0.067609,0.764156,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-17.scen
0.05453,13,25,16979,40581,2845,2830,0.001025,0.001519,0.004277,0.035181,0.037165,0.039119,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-22.scen
0.052574,43,85,8763,23392,1290,1271,0.004702,0.011479,0.003851,0.035501,0.045877,0.012414,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-19.scen
0.393809,25,49,59587,153258,19247,19219,0.00911,0.002617,0.046935,0.144684,0.159252,0.897853,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-25.scen
0.009912,10,19,3134,8141,1004,993,0.000425,0.00028,0.000829,0.005144,0.006025,0.008715,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-14.scen
0.014405,1,1,3041,8118,3020,3020,2.1e-05,0,0,0,0,0.081568,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-1.scen
0.001782,4,7,664,1367,247,239,7.1e-05,7e-05,8.8e-05,0.00089,0.001043,0.001356,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-random-7.scen
0.000907,4,7,111,374,55,55,8.6e-05,2e-05,5.9e-05,0.000287,0.00049,0.00022,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-10.scen
0.02133,6,11,4615,11110,1689,1687,0.000325,0.00041,0.001546,0.008994,0.009629,0.033021,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-12.scen
0.469365,32,63,91510,300088,11656,11620,0.008576,0.008182,0.046489,0.339281,0.355666,0.207403,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-16.scen
0.000608,4,7,106,334,54,52,6.8e-05,1.9e-05,3.6e-05,0.000191,0.000339,0.000136,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-1.scen
0.022977,6,11,7045,14331,1744,1738,0.000318,0.000432,0.001506,0.010377,0.01099,0.02973,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-4.scen
0.016185,11,21,2951,9485,1455,1455,0.001445,0.000242,0.001496,0.005855,0.008737,0.024721,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-17.scen
0.00798,1,1,1045,3300,1035,1035,9e-06,0,0,0,0,0.026308,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-4.scen
0.017433,23,45,5751,12272,598,561,0.001033,0.002089,0.001339,0.013233,0.015501,0.002583,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-8.scen
0.083554,3,5,13342,31514,7784,7782,0.000589,0.000443,0.003391,0.014818,0.015439,0.344363,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-17.scen
0.01555,5,9,4094,11381,1449,1443,0.00027,0.00038,0.000714,0.009042,0.009546,0.015505,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-even-1.scen
0.24071,10,19,31189,93654,18506,18501,0.003995,0.001218,0.017521,0.051236,0.056314,0.788818,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-10.scen
0.030207,19,37,3604,13129,1334,1332,0.003281,0.000714,0.003892,0.014921,0.021726,0.012784,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-10.scen
0.001066,1,1,326,871,316,316,5e-06,0,0,0,0,0.004647,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-20.scen
0.011338,6,11,2322,6802,782,781,0.000146,0.000733,0.000506,0.006846,0.007165,0.007619,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-even-15.scen
0.18429,11,21,31895,84831,15673,15672,0.003301,0.001517,0.019682,0.062774,0.067513,0.561773,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-23.scen
0.036691,9,17,10797,25542,2429,2415,0.000554,0.000829,0.00314,0.020888,0.022006,0.028949,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-10.scen
0.210235,16,31,33151,95642,13179,13174,0.004669,0.001787,0.023675,0.079428,0.086956,0.410628,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-16.scen
0.029941,32,62,8386,15671,806,718,0.00243,0.002232,0.002379,0.02175,0.027032,0.004034,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-random-23.scen
0.005982,14,27,713,2674,282,278,0.001015,0.000125,0.000549,0.002124,0.004269,0.001741,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-random-4.scen
0.066148,31,61,10558,35379,4024,4008,0.007078,0.000901,0.008325,0.027665,0.042282,0.057863,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-14.scen
0.016592,10,17,6543,12479,960,927,0.000442,0.001184,0.000815,0.011925,0.012857,0.002334,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-even-4.scen
1.47287,8,15,122497,285645,26852,26847,0.001399,0.005331,0.355742,0.73108,0.73383,0.351067,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-16.scen
0.202167,33,65,31447,101893,6648,6624,0.006688,0.006683,0.029507,0.136044,0.149195,0.102196,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-25.scen
0.479782,13,25,79284,249975,15719,15702,0.00202,0.004415,0.040268,0.266694,0.270408,0.256722,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-22.scen
0.046446,8,15,15834,40285,4684,4673,0.000244,0.002223,0.002874,0.03083,0.031659,0.016652,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-2-random-12.scen
0.090568,13,25,15139,43698,3448,3440,0.001348,0.002875,0.00963,0.056942,0.059573,0.09011,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-4.scen
1.23041,22,43,128260,404087,33809,33789,0.011627,0.009391,0.134825,0.589158,0.604453,0.508471,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-18.scen
0.014514,28,55,1759,5622,390,388,0.002865,0.000307,0.001441,0.005766,0.011841,0.002273,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-9.scen
0.010378,10,19,2051,6663,891,889,0.000999,0.000184,0.001113,0.003978,0.005994,0.008333,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-12.scen
0.01812,11,21,4006,11191,1907,1903,0.001059,0.000285,0.001649,0.007744,0.009879,0.025842,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-1.scen
0.031875,2,3,6170,14738,3916,3914,0.000137,0.000101,0.000716,0.004373,0.0045,0.16037,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-5.scen
0.117005,12,23,35957,92814,4660,4647,0.00076,0.004526,0.007896,0.085806,0.087769,0.055315,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-17.scen
0.095845,11,21,20129,69887,6464,6456,0.001373,0.00131,0.007021,0.046161,0.048487,0.102035,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-8.scen
0.344814,24,47,77646,278849,12997,12974,0.004461,0.008276,0.027926,0.228834,0.237461,0.136898,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-16.scen
0.346073,5,9,27464,90766,16616,16615,0.001287,0.001246,0.016274,0.066989,0.068479,0.277804,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-24.scen
0.486223,9,17,101678,205709,14778,14762,0.00151,0.003288,0.035251,0.24309,0.24575,0.215337,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-25.scen
0.027343,5,9,5790,17278,3313,3311,0.000391,0.000181,0.001601,0.006753,0.007348,0.047804,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-16.scen
0.056178,8,15,19895,52722,4581,4569,0.000467,0.001294,0.002793,0.033387,0.034347,0.054778,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-9.scen
0.037696,16,31,6121,19843,3519,3512,0.003644,0.000483,0.003534,0.010964,0.017879,0.057035,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-13.scen
0.01525,2,3,3582,11996,2597,2597,4.5e-05,0.000207,0.000355,0.003284,0.003378,0.036008,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-even-3.scen
0.008803,12,23,2071,5234,669,658,0.000884,0.000197,0.000749,0.004196,0.006023,0.006832,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-23.scen
0.453076,12,23,53097,147520,16270,16259,0.002445,0.002975,0.048318,0.195996,0.200058,0.275954,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-7.scen
0.205803,12,23,47252,125738,18585,18582,0.003293,0.001581,0.020008,0.072381,0.076942,0.57922,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-5.scen
0.003071,4,7,1117,2264,372,370,0.000166,4.3e-05,0.000205,0.00108,0.001404,0.003612,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-25.scen
0.018281,8,15,4216,12410,2554,2551,0.001075,0.000203,0.001284,0.005012,0.006953,0.04128,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-10.scen
0.147901,8,15,57490,101200,7503,7491,0.001099,0.000943,0.007647,0.078803,0.080665,0.204466,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-25.scen
0.104352,35,69,33287,63654,4126,4098,0.007428,0.002563,0.009786,0.065648,0.080578,0.0436,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-14.scen
0.24742,4,7,22404,70251,12898,12897,0.000734,0.000919,0.011812,0.050338,0.051212,0.191932,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-even-24.scen
0.022229,20,39,3113,13076,1535,1532,0.003324,0.000261,0.001828,0.006996,0.013733,0.012779,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-3.scen
0.378033,22,43,73711,214385,18671,18666,0.007748,0.003224,0.042506,0.181051,0.193692,0.452069,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-5.scen
0.067827,6,11,17765,38766,7751,7750,0.000804,0.000737,0.005266,0.023396,0.024657,0.305678,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-23.scen
0.000378,1,1,126,363,116,116,5e-06,0,0,0,0,0.000502,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-23.scen
0.023809,13,25,6640,21210,1979,1968,0.001142,0.000737,0.001668,0.012707,0.015015,0.015894,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-11.scen
0.177121,16,31,32747,100256,8946,8940,0.00415,0.001988,0.017751,0.09593,0.102241,0.145644,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-12.scen
0.043356,1,1,5592,17511,5562,5562,0.000151,0,0,0,0,0.182474,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-9.scen
0.00907,1,1,1222,3721,1207,1207,1.1e-05,0,0,0,0,0.018608,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-random-9.scen
0.110065,2,3,10581,31431,7853,7851,0.000217,0.000219,0.00293,0.011835,0.012025,0.163451,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-16.scen
0.148329,16,31,28197,91945,9039,9031,0.003289,0.002094,0.013215,0.071229,0.077002,0.153649,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-4.scen
0.025574,3,5,10596,19856,2116,2112,7.2e-05,0.000303,0.000746,0.012208,0.012376,0.033006,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-5.scen
0.021332,9,17,4072,12755,2672,2672,0.001594,0.000173,0.001618,0.004752,0.007708,0.046882,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-21.scen
0.280365,16,31,59298,147783,22065,22063,0.005917,0.001804,0.031386,0.102017,0.110538,0.759587,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-10.scen
